model,location,target_type,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.15,428.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.15,7224.75,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.15,304.5,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.15,5953.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.15,207,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.2,14921.75,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.2,610.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.2,10495.75,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.2,440.75,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.2,8078.25,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.2,316,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.2,6767.25,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.2,219,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.25,15792.75,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.25,623,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.25,11369,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.25,451.75,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.25,8899,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.25,327,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.25,7549.25,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.25,229.75,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.3,16636,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.3,635.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.3,12211.75,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.3,462.25,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.3,9678,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.3,338,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.3,8343.25,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.3,238.75,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.35,17443,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.35,654.5,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.35,13013.5,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.35,478.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.35,10505,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.35,353.25,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.35,9119.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.35,252.25,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.4,18238.75,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.4,666.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.4,13823.75,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.4,489.75,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.4,11325.25,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.4,364.75,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.4,9942.5,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.4,263.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.45,19045.75,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.45,679.75,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.45,14692.75,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.45,501.25,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.45,12177.75,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.45,374.75,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.45,10785.5,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.45,274.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.5,19849.25,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.5,692,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.5,15580,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.5,510.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.5,13054,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.5,384,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.5,11700.25,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.5,284,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.55,20684,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.55,703.75,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.55,16553.5,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.55,519.75,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.55,13993.25,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.55,393.75,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.55,12715,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.55,295,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.6,21600,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.6,716.5,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.6,17537.75,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.6,531.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.6,15068.25,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.6,403.5,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.6,13804.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.6,307.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.65,22556.75,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.65,729,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.65,18626.75,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.65,543.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.65,16266,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.65,414.75,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.65,15055.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.65,320.75,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.7,23674.25,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.7,748.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.7,19826.25,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.7,558.75,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.7,17644,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.7,432.25,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.7,16504.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.7,336.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.75,24844.5,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.75,765.5,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.75,21210.5,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.75,574.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.75,19088,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.75,448.75,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.75,18138,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.75,355.25,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.8,26225,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.8,785.75,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.8,22842,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.8,593,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.8,20846.5,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.8,470.25,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.8,20065.5,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.8,377.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.85,27818.5,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.85,809,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.85,24730.25,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.85,615.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.85,23153,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.85,491.5,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.85,22655.25,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.85,406,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.9,30063.75,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.9,840.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.9,27583.5,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.9,647.25,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.9,26284.75,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.9,524,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.9,26147.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.9,453,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.95,33583.25,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.95,895.5,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.95,31989,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.95,701.5,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.95,31583.5,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.95,589.25,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.95,32289.75,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.95,533.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.975,37048,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.975,944.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.975,36192.5,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.975,758.75,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.975,36817.75,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.975,669,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.975,38287,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.975,652.5,4,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.99,40696.25,1,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.99,1010.25,1,4,ensemble,1
mean_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.99,40715,2,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.99,848.25,2,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.99,42066.25,3,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.99,791.75,3,4,ensemble,1
mean_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.99,45659.5,4,4,ensemble,1
mean_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.99,836.25,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.01,48673,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.01,626.5,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.01,41722,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.01,441.25,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.01,35536.25,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.01,332.75,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.01,30680,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.01,309,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.025,55493.25,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.025,734,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.025,47938,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.025,590,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.025,41635.75,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.025,383.25,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.025,36241,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.025,354,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.05,61149.75,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.05,853.25,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.05,54322.75,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.05,734.5,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.05,48412.75,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.05,454.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.05,42807.5,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.05,395.25,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.1,69739.5,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.1,976.75,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.1,64304,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.1,891.75,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.1,58847.75,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.1,645.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.1,53857.25,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.1,443,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.15,76894.75,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.15,1049.25,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.15,72887.5,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.15,992.5,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.15,68584.25,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.15,775.75,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.15,64107.5,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.15,555.25,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.2,83146.5,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.2,1105.75,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.2,80974.75,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.2,1072.75,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.2,78316.25,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.2,881,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.2,74866.75,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.2,688,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.25,88990,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.25,1154,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.25,89241.75,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.25,1142.25,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.25,87394,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.25,973.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.25,85390.5,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.25,802.75,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.3,94978.75,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.3,1198,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.3,96925.25,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.3,1205.25,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.3,96752.25,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.3,1056.25,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.3,96343.5,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.3,907.5,4,4,ensemble,1
